"ID","Joke"
1527,"You're Not Old Unless You Can Remember... Being sent to the drugstore to test vacuum tubes for the TV. When Kool-Aid was the only drink for kids, other than milk or sodas. When it took five minutes for the TV to warm up. When nearly everyone's mom was home when the kids got there. When nobody owned a purebread dog. When you reach into a muddy water gutter for a penny. When laundry detergent had free glasses, dishes or towels hidden inside the box. When they threatened to keep kids back a grade if they failed... and did! When you mom wore nylons that came in two pieces. When you got your windshield cleaned, oil checked, and gas pumped, without asking... for free, every time and you didn't pay for air. And you got trading stamps to boot!"
1528,"Slap Your Co-Worker Day is Coming!! May 22 is the official Slap Your Irritating Co-workers Holiday: Do you have a co-worker who talks nonstop about nothing, working your last nerve with tedious and boring details that you don't give a damn about? Do you have a co-worker who ALWAYS screws up stuff creating MORE work for you? Do you have a co-worker who kisses so much booty, you can look in their mouth and see what your boss had for lunch? Do you have a co-worker who is SOOO obnoxious, when he/she enters a room, everyone else clears it? Well, on behalf of Ike Turner, I am so very very glad to officially announce tomorrow as SLAP YOUR IRRITATING CO-WORKER DAY! There are the rules you must follow: * You can only slap one person per hour - no more. * You can slap the same person again if they irritate you again in the same day. * You are allowed to hold someone down as other co-workers take their turns slapping the irritant. * No weapons are allowed...other than going upside somebody's head with a stapler or a hole-puncher. * CURSING IS MANDATORY! After you have slapped the recipient, your ""assault"" must be followed with something like ""cause I'm sick of your stupid-a$$ always messing up stuff!"" * If questioned by a supervisor [or police, if the supervisor is the irritant], you are allowed to LIE, LIE, LIE! Now, study the rules, break out your list of folks that you want to slap the living day lights out of and get to slapping.....and have a great day."
1529,"Q: What did Snow White say when she dropped off her film? A: ""Some day my prints will come."""
1530,"Why isn't there mouse-flavored cat food?"
1531,"A vet gets a midnight phone call from a farmer. ""I've got a very constipated cow - been like it for days, it's in great pain, what can I do?"" Sleepy vet, knackered after working all day and all evening, says: ""If you've got one of those small bottles of highly concentrated milk of magnesia, get that down it and I'll call you in the morning to see how it is."" Next morning the vet rings: ""How's the constipated cow this morning?"" ""Cow?"" says the farmer. ""I said cat."" ""Oh God,"" says the vet, ""did you give it the concentrate?"" ""Yes, I got the whole bottleful down its throat, I used a small funnel."" ""Oh Jesus,"" says the vet. ""how is the cat?"" ""It's out in the garden."" ""Dead I suppose?"" said the vet. ""God no,"" said the farmer, ""it's out there with four of his mates, two digging and two filling in."""
1532,"Chuck Norris can land a plane in Auto Pilot."
1533,"Q: Why are crocodiles brown and flat? A: Because if they were yellow and round, they'd be lemons."
1534,"At New York's Kennedy airport today, an individual later discovered to be a public school teacher was arrested trying to board a flight while in possession of a ruler, a protractor, a setsquare, a slide rule, and a calculator. At a morning press conference, Attorney General Alberto Gonzalez said he believes the man is a member of the notorious al-Gebra movement. He is being charged by the FBI with carrying weapons of math instruction. Al-Gebra is a fearsome cult,"" Gonzalez said. ""They desire average solutions by means and extremes, and sometimes go off on tangents in a search of absolute value. They use secret code names like 'x' and 'y' and refer to themselves as 'unknowns', but we have determined they belong to a common denominator of the axis of medieval with coordinates in every country. As the Greek philanderer Isosceles used to say, 'there are 3 sides to every triangle"". When asked to comment on the arrest, President Bush said, ""If God had wanted us to have better weapons of math instruction, He would have given us more fingers and toes""."
1535,"Chuck Norris can skeletize a cow in two minutes."
1536,"chuck norris went on a hike up mount st helens on may 18 1980. then he had to take a dump..."
1537,"A woman was cleaning her attic with her cat by her side for company. Amongst the boxes and old papers she found a little lamp. She picked it up and wiped it off with her apron, when ""POOF"" out popped Genie. ""I will grant you three wishes"" proclaimed the Genie. The woman thought for a moment and said ""I wish I was the most beautiful 20 year old woman in the world, I wish I had more money than I knew what to do with, and I wish you would turn my cat into the most handsome prince around."" The Genie nodded and after a huge cloud of dust cleared, the Genie was gone and so was the lamp. The woman looked at herself and she was certainly beautiful. She was surrounded with scads of money in Large Bills. She flung an armful in the air and watched it flutter down around her. She giggled with delight at the mountains of cash. Then she turned to look where her adoring cat once stood. There in the feline's place stood a tall, dark, handsome man with chiseled features, a washboard stomach, broad shoulders, and a soccer-players-tush. She walked over to him, he put his arms around her, brushed his hand upon her cheek, looked deep into her eyes and whispered softly, ""Now, aren't you sorry that you had me neutered?"""
1538,"An unemployed guy goes door-to-door looking for work. One home-owner hands him a brush and a tin of paint and offers him $50 to paint his porch. A few hours later the guy goes to the home-owner and says, ""I've finished!! but I reckon you should know your car's a Ferrari not a Porsche!"""
1539,"Two friends, a blonde and a redhead, are walking down the street and pass a flower shop where the redhead happens to see her boyfriend buying flowers. She sighs and says, 'Oh, crap, my boyfriend is buying me flowers again.' The blonde looks quizzically at her and says, 'You don't like getting flowers?' The redhead says, 'I love getting flowers, but he always has expectations after giving me flowers, and I just don't feel like spending the next three days on my back with my legs in the air.' The blonde says, 'Don't you have a vase?"
1540,"Two sausages are in a frying pan. One says, ""Geez, it's hot in here isn't it?""And the other one says, ""Aaaaaah! A talking sausage!"""
1541,"Child's Perspective on Retirement A teacher asked her young pupils how they spent their vacation. One child wrote the following: We always used to spend the holidays with Grandma and Grandpa. They used to live here in a big brick house, but Grandpa got retarded and they moved to Florida and now they live in a place with a lot of other retarded people. They live in a tin box and have rocks painted green to look like grass. They ride around on big tricycles and wear nametags because they don't know who they are anymore. They go to a building called a wrecked center, but they must have got it fixed, because it is all right now. They play games and do exercises there, but they don't do them very well. There is a swimming pool, too, but they all jump up and down in it with their hats on. I guess they don't know how to swim. At their gate, there is a dollhouse with a little old man sitting in it. He watches all day so nobody can escape. Sometimes they sneak out. Then they go cruising in their golf carts. My Grandma used to bake cookies and stuff, but I guess she forgot how. Nobody there cooks, they just eat out. And they eat the same thing every night: Early Birds. Some of the people can't get past the man in the dollhouse to go out. So the ones who do get out bring food back to the wrecked center and call it potluck. My Grandma says Grandpa worked all his life to earn his retardment and says I should work hard so I can be retarded some day, too. When I earn my retardment I want to be the man in the doll house. Then I will let people out so they can visit their grandchildren."
1542,"The Judge's Tie At a clearance sale, the wife of a federal district court judge found a green tie that was a perfect match for one of her husband's sports jackets. Soon after, while the couple was vacationing at a resort complex to get his mind off a rather complicated cocaine conspiracy case, he noticed a small, round disc sewn into the design of the tie. The judge showed it to a local FBI agent, who was equally suspicious that it might be a 'bug' planted by the conspiracy defendants. The agent sent the device to FBI headquarters In Washington, DC for analysis. Two weeks later, the judge phoned the Washington office to learn the results of their tests. ""We're not sure where the disc came from,"" the FBI told him, ""but we discovered that when you press it, it plays 'Jingle Bells.'"""
1543,"The Dying Man A priest was preparing a man for his long journey into the night. Whispering firmly, the priest said, ""Denounce the devil! Let him know how little you think of his evil."" The dying man said nothing. The priest repeated his order. Still the dying man said nothing. The priest asked, ""Why do you refuse to denounce the devil and his evil?"" The dying man said, ""Until I know where I'm heading, I don't think I ought to aggravate anybody."""
1544,"The townspeople did a little research and discovered they could get a cow from Moscow for 2000 rubles - or one from Minsk for only 1000 rubles. So, naturally, they got the cow from Minsk. It was a great cow had a wonderful disposition, and gave lots of milk and lots of cream. Everybody loved it dearly. The people decided they would mate the cow and get more cows like it, and then they would never have to worry about their milk supply again. So they got a bull and led the cow and the bull into the pasture. When the bull came in from the right to mount the cow, the cow moved to the left. When the bull moved in to mount the cow from the left, the cow moved to the right. This went on all day. Finally, in desperation, the people decided to go ask the rabbi what to do. After all he was very wise. They told him the story. ""Rabbi, we've tried all day to mate our cow. When the bull moves in from the right the cow moves left and when the bull moves in from the left the cow moves to the right. What do we do?"" The Rabbi thought a moment and asked, ""Did you buy this cow from Minsk?"" ""Rabbi!"" they replied as one, ""You are so wise! We never said we bought the cow from Minsk. How did you know that?"" The Rabbi said, sadly, ""My wife is from Minsk."""
1545,"There were two lovers, who were really into spiritualism and reincarnation. They vowed that if either died, the other one remaining would try to contact the partner in the other world exactly 30 days after their death. Unfortunately, a few weeks later, the young man died in a car wreck. True to her word, his sweetheart tried to contact him in the spirit world exactly 30 days later. At the seance, she called out, ""John, John, this is Martha. Do you hear me?"" A ghostly voice answered her, ""Yes Martha, this is John. I can hear you."" Martha tearfully asked, ""Oh John, what is it like where you are?"" ""It's beautiful. There are azure skies, a soft breeze, sunshine most of the time."" ""What do you do all day?"" asked Martha. ""Well, Martha, we get up before sunrise, eat some good breakfast, and there's nothing but making love until noon. After lunch, we nap until two and then make love again until about five. After dinner, we go at it again until we fall asleep about 11 p.m."" Martha was somewhat taken aback. ""Is that what heaven really is like?"" ""Heaven? I'm not in heaven, Martha."" ""Well, then, where are you?"" ""I'm a rabbit in Arizona."""
1546,"It was a small town and the patrolman was making his evening rounds. As he was checking a used car lot, he came upon two little old ladies sitting in a used car. He stopped and asked them why they were sitting there in the car. Were they trying to steal it? ""Heavens no, we bought it."" ""Then why don't you drive it away."" ""We can't drive."" ""Then why did you buy it?"" ""We were told that if we bought a car here we'd get screwed ...so we're just waiting."
1547,"The Americans and Russians at the height of the arms race realized that if they continued in the usual manner they were going to blow up the whole world. One day they sat down and decided to settle the whole dispute with one dog fight. They would have five years to breed the best fighting dog in the world and which ever side's dog won would be entitled to dominate the world. The losing side would have to lay down its arms. The Russians found the biggest meanest Doberman and Rottweiler females in the world and bred them with the biggest meanest Siberian wolves. They selected only the biggest and strongest puppy from each litter, killed his siblings, and gave him all the milk. They used steroids and trainers and after five years came up with the biggest meanest dog the world had ever seen. Its cage needed steel bars that were five inches thick and nobody could get near it. When the day came for the dog fight, the Americans showed up with a strange animal. It was a nine foot long Dachshund. Everyone felt sorry for the Americans because they knew there was no way that this dog could possibly last ten seconds with the Russian dog. When the cages were opened up, the Dachshund came out of it's cage and slowly waddled over towards the Russian dog. The Russian dog snarled and leaped out of it's cage and charged the American dachshund. But, when it got close enough to bite the Dachshund's neck, the Dachshund opened it's mouth and consumed the Russian dog in one bite. There was nothing left at all of the Russian dog. The Russians came up to the Americans shaking their heads in disbelief. ""We don't understand how this could have happened. We had our best people working for five years with the meanest Doberman and Rottweiler females in the world and the biggest meanest Siberian wolves."" ""That's nothing"", an American replied. ""We had our best plastic surgeons working for five years to make an alligator look like a Dachshund."""
1548,"A motorcycle patrolman was rushed to the hospital with an inflamed appendix. The doctors operated and advised him that all was well. However, the patrolman kept feeling something pulling at the hairs in his crotch. Worried that it might be a second surgery the doctors hadn't told him about, he finally got enough energy to pull his hospital gown up enough so he could look at what was making him so uncomfortable. Taped firmly across his pubic hair were three wide strips of adhesive tape, the kind that doesn't come off easily. Written in large black letters was the sentence. ""Get well soon.....From the nurse you gave a ticket to last week."""
1549,"yo mamma so fat she sat on her ipod and made it an ipad"
1550,"Q: What state has the highest cell phone bills? A: Text-us"
1551,"A man wakes up one morning to find a gorilla on his roof. So he looks in the yellow pages and sure enough, there's an ad for ""Gorilla Removers"". He calls the number, and the gorilla remover says he'll be over in 30 minutes. The gorilla remover arrives, and gets out of his van. He's got a ladder, a baseball bat, a shotgun and a mean old pit bull. ""What are you going to do?"" the homeowner asks. ""I'm going to put this ladder up against the roof, then I'm going to go up there and knock the gorilla off the roof with this baseball bat. When the gorilla falls off, the pit bull is trained to grab his testicles and not let go. The gorilla will then be subdued enough for me to put him in the cage in the back of the van."" So the guy puts the ladder up, gets the bat and the shotgun and walks towards the ladder. As he gets to the base of the ladder, he hands the shotgun to the homeowner. ""What's the shotgun for?"" asks the homeowner. ""If the gorilla knocks me off the roof, shoot the damn dog!"""
1552,"My father was from Iceland and my mother was from Cuba. I'm an Ice Cube."
1553,"A biker stopped by the local Harley Shop to have his bike repaired. They couldn't do the work while he waited, and so, since he didn't live far from the shop, he decided to walk home. On the way home he stopped at the hardware store and bought a bucket and an anvil. He stopped at the feed store / livestock dealer and picked up a couple of chickens and a goose. However, he had a problem... How to carry his entire purchases home. The feed store owner said, ""Why don't you put the anvil in the bucket, carry the bucket in one hand, put a chicken under each arm and carry the goose in your other hand?"" ""Hey, thanks!"" said the biker, and out the door he went. In the parking lot he was approached by a little old lady who told him she was lost, and asked if he could tell her the way to 1603 Mockingbird Lane. The biker said, as a matter of fact, I live at 1616 Mockingbird Lane."" We can take a short cut down this alley and be there in no time"". The little old lady looked him over cautiously, and then said, ""I am a lonely widow without a husband to defend me. How do I know that when we get in the alley you won't hold me up against the wall, pull up my skirt, and ravish me?"" The biker said, ""Holy smokes lady! I'm carrying a bucket, an anvil, two chickens, and a goose. How in Hell could I possibly hold you up against a wall and do that?"" The lady said, ""Set the goose down, cover him with the bucket, put the anvil on top of the bucket, and I'll hold the chickens."""
1554,"There was a Japanese man who went to America for sightseeing. On the last day, he hailed a cab and told the driver to drive to the airport. During the journey, a Honda drove past the taxi. Thereupon, the man leaned out of the window excitedly and yelled, ""Honda, very fast! Made in Japan!"" After a while, a Toyota sped past the taxi. Again, the Japanese man leaned out of the window and yelled, ""Toyota, very fast! Made in Japan!"" And then a Mitsubishi sped past the taxi. For the third time, the Japanese leaned out of the window and yelled, ""Mitsubishi, very fast! Made in Japan!"" The driver was a little angry, but he kept quiet. And this went on for quite a number of cars. Finally, the taxi came to the airport. The fare was US$300. The Japanese exclaimed, ""Wah... so expensive!"" There upon, the driver yelled back, ""Meter, very fast! Made in Japan!"""
1555,"Chuck Norris can live on the dark Side of the moon............naked"
1556,"Last year, when the power mower was broken and wouldn't run, I kept hinting to my husband that he ought to get it fixed, but somehow the message never sank in. Finally I thought of a clever way to make the point. When my husband arrived home that day, he found me seated in the tall grass, busily snipping away with a tiny pair of sewing scissors. He watched silently for a short time and then went into the house. He was gone only a few moments when he came out again. He handed me a toothbrush. ""When you finish cutting the grass,"" he said, ""you might as well sweep the sidewalks."""
1557,"What do you call a parrot that flew away? A polygon!"
1558,"Yo mama so poor her face is on the front of a foodstamp."
1559,"Yo mama so poor she was in K-Mart with a box of Hefty bags. I said, ""What ya doin'?"" She said, ""Buying luggage."""
1560,"After the Great Britain Beer Festival, in London, all the brewery presidents decided to go out for a beer. The guy from Corona sits down and says, ""Hey Senor, I would like the world's best beer, a Corona."" The bartender dusts off a bottle from the shelf and gives it to him. The guy from Budweiser says, ""I'd like the best beer in the world, give me 'The King Of Beers', a Budweiser."" The bartender gives him one. The guy from Coors says, ""I'd like the only beer made with Rocky Mountain spring water, give me a Coors."" He gets it. The guy from Guinness sits down and says, ""Give me a Coke."" The bartender is a little taken aback, but gives him what he ordered. The other brewery presidents look over at him and ask ""Why aren't you drinking a Guinness?"" and the Guinness president replies, ""Well, I figured if you guys aren't drinking beer, neither would I."""
1561,"An older couple had a son, who was still living with his parents. The parents were a little worried, as the son was still unable to decide about his career path... so they decided to do a small test. They took a ten-dollar bill, a Bible, and a bottle of whiskey, and put them on the front hall table. Then they hid, hoping he would think they weren't at home. The father told the mother, ""If he takes the money he will be a businessman, if he takes the Bible he will be a priest - but if he takes the bottle of whiskey, I'm afraid our son will be a drunkard."" So the parents took their place in the nearby closet and waited nervously. Peeping through the keyhole they saw their son arrive home. He saw the note they had left, saying they'd be home later. Then, he took the 10-dollar bill, looked at it against the light, and slid it in his pocket. After that, he took the Bible, flicked through it, and took it also. Finally, he grabbed the bottle, opened it, and took an appreciative whiff to be assured of the quality. Then he left for his room, carrying all the three items. The father slapped his forehead, and said: ""Darn, it's even worse than I ever imagined..."" ""What do you mean?"" his wife inquired. ""Our son is going to be a politician!"" replied the concerned father."
1562,"There's an Irishman, a Jew, and a homosexual standing at a bar. What a fine example of an integrated community."
1563,"TRUE MEANING OF MALE STATEMENTS Statement: ""I'm a Romantic."" True Meaning: ""I'm poor."" Statement: ""You're the only girl I've ever cared about."" True Meaning: ""You are the only girl who hasn't rejected me."" Statement: ""I really want to get to know you better."" True Meaning: ""So I can tell my friends about it."" Statement: ""She's kinda cute."" True Meaning: ""I wouldn't kick her out of bed but a pillow over the head might be necessary."" Statement: ""I don't know if I like her."" True Meaning: ""She won't sleep with me."" Statement: ""Was it good for you?"" True Meaning: ""I'm insecure about my manhood."" Statement: ""I had a wonderful time last night."" True Meaning: ""Who are you?"" Statement: ""Do you love me?"" True Meaning: ""I've done something stupid and you might find out."" Statement: ""Do you 'really' love me?"" True Meaning: ""I've done something stupid and you're going to find out sooner or later."" Statement: ""How much do you love me?"" True Meaning: ""I've done something really stupid and someone's on their way to tell you by now."" Statement: ""I have something to tell you."" True Meaning: ""Get tested."" Statement: ""I've been thinking a lot."" True Meaning: ""You're not as attractive as when I was drunk."" Statement: ""I think we should just be friends."" True Meaning: ""You're ugly."" Statement: ""I've learned a lot from you."" True Meaning: ""Next!!!!"" Statement: ""I'm on a long distance call, can you call me later?"" True Meaning: ""I gotta turn on my answering machine."""
1564,"Two black guys go into a convenience store, Pay for their stuff and leave."
1565,"What do you call three hundred white guys chasing a black guy? The PGA tour."
1566,"Yo mama so fat, the sorting hat put her in all four houses."
1567,"Yo mama is so fat, she tried to eat Cornelius Fudge."
1568,"I am not a vegetarian because i love animals but i am a vegetarian because i hate plants"
1569,"How do you get a little old lady to yell the F word? Get another little old lady to yell ""Bingo!"""
1570,"Catholic guy goes into the confessional box. He notices on one side a fully equipped bar with Guinness on tap. On the other wall is a dazzling array of the finest Cuban cigars. Then the priest comes in. ""Father, forgive me, for it's been a very long time since I've been to confession, but I must first admit that the confessional box is much more inviting these days."" The priest replies ""Get out. You're on my side."""
1571,"What did the rude prism say to the light beam that smacked into him? Get bent!"
1572,"Chuck Norris checks his facebook on a typewriter."
1573,"Chuck Norris once went through the Wendy's drive thru and ordered a Big Mac .......and got one."
1574,"Why does a milking stool have only 3 legs? Because the cow has the utter."
1575,"Did you hear about the two fat guys who ran in the marathon? One ran in short bursts, the other in burst shorts."
1576,"How do you get holy water? Boil the hell out of it."
1577,"A dyslexic person walks into a bra."
1578,"A handicap parking sign does not actually mean that the particular spot is for handicapped people. It is in fact a warning that the spot belongs to Chuck Norris, and that you will soon become handicapped if you park there."
1579,"Chuck Norris proved that we are alone in the universe. We weren't before his first space expedition."
1580,"What the Job Ad says & What it means: Advancement opportunity: Sh*t job Entry level Really sh*t job No experience necessary The mother of all sh*t jobs Administrative assistant Sh*t job with a title Ground floor opportunity Sh*t job with a company that will file bankruptcy within a year Progressive company Employees get to wear jeans every other Friday Team player Must deal with dangerously territorial co-workers with rabid personalities Upbeat personality Must neither threaten us with any kind of lawsuit nor use the drug and alcohol rehab benefit within the first year Word processing skills essential There's a crippling case of carpal tunnel syndrome in your future. Public relations Receptionist Professional appearance important $20K/year that requires a $100K wardrobe Pleasant telephone manner Be voice of 1-900-SUCK Earn up to $300/hr: BE 1-900-SUCK Salary range $24K to $32K This salary is $24K Jeans job! Minimum wage temp job in concentration camp conditions B.A. required, master's preferred Must be an M.A. and be willing to work on a B.A.'s salary Civil service This job was filled from the inside six months ago Women & minorities encouraged to apply White males need not waste the stamp Outstanding benefits package Health insurance Tons of variety! We took all the heinous tasks no other employee would do and rolled them in to one job. Top-notch communication skills Telemarketing Beautiful offices in attractive locations Brand new ticky-tacky windowless building where the picture frames all match the carpeting Secretary Woman-only job with the responsibilities of management and wages of a migrant worker Executive secretary The most powerful position in any company Dedicated You're looking at a minimum of 80 hrs/wk from now until we force you in to early retirement Salary commensurate We will pay whatever the hell we feel like Salary negotiable We will take the lowest bidder Competitive salary We'll pay you up to 10% more than your last job, but not one penny more Competitive starting salary Ten cents above minimum wage Pleasant atmosphere A staff of pod people Professional atmosphere Zombie pod people Fun, creative atmosphere Pod people from hell Dynamic atmosphere Zombie pod people from hell Gal Friday Anyone who actually applies for this job deserves it Self-starter Open to very broad interpretation since no one really knows what this means"
1581,"Chuck Norris's show is called Walker: Texas Ranger, because Chuck Norris doesn't run."
1582,"Two rednecks met in a bar and decided that they weren't going anywhere in life so thought they should go to college to get ahead. They hop in a pickup and drive to the nearest college. While the second one waits out in the hall, the first goes in to one of the rooms and finds a professor who advises him to take Math, History, and Logic. 'What's Logic?' asked the first redneck. The professor replied, 'Let me give you an example: Do you own a weedeater?' 'I sure do,' grinned the redneck. 'Then I can assume, using logic, that you have a yard,' replied the professor. 'That's real good,' the redneck responded in awe. The professor continued: 'Logic will also tell me that since you have a yard, you also have a house.' Impressed, the redneck shouts 'AMAZIN'!' 'And since you own a house, logic dictates that you have a wife.' 'Betty Mae... this is incredible!' (The redneck is catching on.) Finally, since you have a wife, logically I can assume that you are heterosexual,' says the professor. 'You're absolutely right! Why that's the most fascinatin' thing I ever heard of. I cain't wait to take this here logic class.' The first redneck, grinning ear to ear with pride at the new world opening up to him, walked back into the hallway where his friend is waiting. 'So what classes are ya takin'?' The friend asked. 'Math, History, and Logic,' replies the first redneck. 'What in tarnation is Logic?' asked his new friend. 'Let me give you an example. Do ya own a weedeater?' 'No,' his friend replied. You're queer, ain't ya?"
1583,"Why was the little shoe unhappy? Because his father was a loafer and his mother was a sneaker."
1584,"Marge, Tina, and Cindy had made plans to attend the premiere of Madonna'sfilm Evita. All three looked forward to the event, but at the lastminute an unforeseen emergency at work prevented Cindy from going with them.Feeling bad for Cindy's sake, the other two sniffled and wept. But Cindyconsoled them: ""Don't cry for me, Marge and Tina."""
1585,"A cab driver pulled up at a stop sign near Central Park in New York. A stark naked woman jumped out from behind a bush, opened the back door of the cab and demanded to be taken to the airport. The cab driver kept looking back at his passenger in the rear view mirror, and she became irritated and said, ""Why do you keep staring at me?"" The cab driver replied, ""Well, you don't have any clothes on and no place to carry any money and I am wondering how you are going to pay your fare?"" The woman opened her legs and pointed to her crotch and said, ""How about me paying with this?"" The cab driver looked back at the woman and said, ""Do you have anything smaller?"""
1586,"Q: What kind of letters would you send to capital cities? A: Capital letters."
1587,"Chuck Norris does know what Willis is talking about!"
1588,"Why did the boy take a ruler to bed with him? To see how long he slept."
1589,"I became confused when I heard the =word service""used with these agencies. Internal Revenue 'Service' U.S. Postal 'Service' Telephone 'Service' Cable TV 'Service' Civil 'Service' State, City, County & Public 'Service' Customer 'Service' This is not what I thought 'service' meant. But today, I overheard two farmers talking, and one of them said he had hired a bull to 'service' a few cows. BAM!!! It all came into focus. Now I understand what all those agencies are doing to us. You are now as enlightened as I am."
1590,"The psychiatrists were attending their first seminar on emotional extremes. ""Just to establish some parameters,"" said the leader, ""Mr. Nichols, what is the opposite of joy?"" ""Sadness,"" said the student. ""And the opposite of depression, Ms. Biggs?"" ""Elation."" ""And you sir, how about the opposite of woe?"" Bubba replied, ""I believe that would be giddyup."""
1591,"Chuck Norris doesn't churn butter. He roundhouse kicks the cows and the butter comes straight out."
1592,"A police officer in a small town stopped a motorist who was speeding down Main Street. ""But officer!"" the man began, ""I don't have time for this right now!"" ""Just be quiet,"" snapped the officer. ""I'm going to let you cool your heels in jail until the chief gets back."" ""But officer,"" replied the motorist. ""I just wanted to say..."" ""And I said to keep quiet! You're going to jail!"", barked the officer. A few hours later, the officer looked in on his prisoner and said, ""Lucky for you that the chief is at his daughter's wedding. He'll be in a good mood when he gets back."" ""Don't count on it,"" answered the fellow in the cell. ""I'm the bridegroom."""
1593,"A man was getting a haircut prior to a trip to Rome. He mentioned the trip to the barber who responded, ""Rome? Why would anyone want to go there? It's crowded, dirty and full of Italians. You're crazy to go to Rome. So, how are you getting there?"" ""We're taking Delta,"" was the reply. ""We got a great rate!"" ""Delta?"" exclaimed the barber. ""That's a terrible airline. Their planes are old, their flight attendants are rude, and they're always late. So, where are you staying in Rome?"" ""We'll be at the downtown International Marriott."" ""That dump! That's the worst hotel in the city. The rooms are small, the service is surly and they're overpriced. So, whatcha doing when you get there?"" ""We're going to go to see the Vatican and we hope to see the Pope."" ""That's rich,"" laughed the barber. ""You and a million other people trying to see him. He'll look the size of an ant. Boy, good luck on this lousy trip of yours. You're going to need it."" A month later, the man again came in for his regular haircut. The barber asked him about his trip to Rome. ""It was wonderful,"" explained the man, ""not only were we on time in one of Delta's brand new planes, but it was overbooked and they bumped us up to first class. The food and wine were wonderful, and I had a beautiful 28 year old stewardess who waited on me hand and foot. And the hotel - it was great! They'd just finished a $25 million remodeling job and now it's the finest hotel in the city. They, too, were overbooked, so they apologized and gave us the presidential suite at no extra charge!"" ""Well,"" muttered the barber, ""I know you didn't get to see the Pope."" ""Actually, we were quite lucky, for as we toured the Vatican, a Swiss Guard tapped me on the shoulder and explained that the Pope likes to personally meet some of the visitors, and if I'd be so kind as to step into his private room and wait, the pope would personally greet me. Sure enough, five minutes later the Pope walked through the door and shook my hand! I knelt down and he spoke to me."" ""Really?"" asked the Barber. ""What'd he say?"" ""He said, 'Where'd you get the lousy haircut?'"""
1594,"Chuck Norris is the reason why Waldo is hiding."
1595,"Prior to our wedding, David and I met with the minister to discuss our marriage ceremony and various traditions, such as lighting the unity candle from two individual candles. Couples usually blow out the two candles as a sign of becoming one. Our minister said that many people were now leaving their individual candles lit to signify independence and personal freedom. He asked if we wanted to extinguish our candles or leave them burning. After thinking about it, David replied, ""How about if we leave mine lit and blow out hers?"""
1596,"Anyone who has ever had a loved one in the hospital will enjoy this: A woman called a local hospital . . . . ""Hello. Could you connect me to the person who gives information about patients? I'd like to find out if a patient is getting better, doing as expected or getting worse."" The voice on the other end said, ""What is the patient's name and room number?"" ""Sarah Finkel, room 302."" ""I'll connect you with the nursing station . . . ."" ""3-A Nursing Station. How can I help you?"" ""I'd like to know the condition of Sarah Finkel in room 302."" ""Just a moment. Let me look at her records. Mrs. Finkel is doing very well. In fact, she's had two full meals, her blood pressure is fine, she is to be taken off the heart monitor in a couple of hours and, if she continues this improvement, Dr. Cohen is going to send her home Tuesday at noon."" The woman said, ""What a relief! Oh, that's fantastic . . . that's wonderful news!"" The nurse said, ""From your enthusiasm, I take it you are a close family member or a very close friend!"" ""Neither! I AM Sarah Finkel in 302! Nobody here tells me sh*t!"
1597,"Q: What do teddy bears like to have in their houses? A: Fur-niture."
1598,"A first grade teacher collected well known proverbs. She gave each child in her class the first half of a proverb and asked them to come up with the remainder of the proverb. It's hard to believe these were actually done by first graders. Their insight may surprise you. While reading these keep in mind that these are first graders, 6 year-olds, because the last one is a classic! Better to be safe than................................punch a 5th grader Strike while the ..........................................bug is close It's always darkest before..........................Daylight Saving Time Never underestimate the power of.............termites You can lead a horse to water but..............how? Don't bite the hand that..............................looks dirty No news is...................................................impossible A miss is as good as a.................................Mr. You can't teach an old dog new..................math If you lie down with dogs, you'll..................stink in the morning Love all, trust..............................................me The pen is mightier than the.......................pigs An idle mind is.............................................the best way to relax Where there's smoke there's......................pollution Happy the bride who...................................gets all the presents A penny saved is.........................................not much Two's company, three's...............................the Musketeers Don't put off till tomorrow what...................you put on to go to bed Laugh and the whole world laughs with you, cry and.....you have to blow your nose There are none so blind as..........................Stevie Wonder Children should be seen and not.................spanked or grounded If at first you don't succeed.........................get new batteries You get out of something only what you.....see in the picture on the box When the blind leadeth the blind................get out of the way Better late than...........................................pregnant"
1599,"Q: What's red and sits in the corner? A: A naughty tomato."
1600,"A wife and her husband were having a dinner party for all the major status figures in Rome, Italy. The wife was very excited about this and wanted everything to be perfect. At the very last minute, she realized that she didn't have any snails for this dinner party, so she asked her husband to run down to the beach with the bucket she was handing him to gather some snails. Very grudgingly he agreed. He took the bucket, walked out the door, down the steps, and out to the beach. As he was collecting the snails, he noticed a beautiful woman strolling alongside the water just a little further down the beach. He kept thinking to himself ""Wouldn't it be great if she would even just come down and talk to me."" He went back to gathering the snails. All of a sudden he looked up, and the beautiful woman was standing right over him. They got to talking, and she invited him back to her place. They were at her apartment a ways down the beach, and they started messing around. It got so hot and heavy, that he was exhausted afterwards and passed out there. At seven o'clock the next morning he woke up and exclaimed, ""Oh no!!! My wife's dinner party!!!"" He gathered all his clothes, put them on real fast, grabbed his bucket, and ran out the door. He ran down the beach all the way to his apartment. He ran up the stairs of his apartment. He was in such a hurry that when he got to the top of the stairs, he dropped the bucket of snails. There were snails all down the stairs. The door opened just then, with a very angry wife standing in the door way wondering where he's been all this time. He looked at the snails all down the steps, then he looked at her, then back at the snails and said: ""Come on guys, we're almost there!"""
