"ID","Joke"
3527,"Dentist: ""You don't need to open your mouth any wider. When I pull your tooth I expect to stand outside."""
3528,"""Did you get your money?"" ask the wife of the dentist who had just return from the delinquent patient's home. ""Not a cent"" growled the dentist ""and worse than that he insulted me and gnashed my teeth at me!"""
3529,"Q: Why did the dinosaur cross the road? A: Because the chicken wasn't invented yet."
3530,"Q1: What vehicle does T-Rex use to go from planet to planet? A: A Dinosaucer"
3531,"Q2: What kind of materials do dinosaurs use for the floor of their homes? A: Rep Tiles"
3532,"Q3: What did the female dinosaur call her blouse making business? A: Try Sara's Tops"
3533,"Q4: What is the head of an Italian dinosaur  family called? A: Ptera Don"
3534,"Q5: How do you ask a dinosaur to lunch? A: Tea Rex?"
3535,"Q: What do you say to a twenty ton dinosaur with headphones on? A: Anything you want. He can't hear you."
3536,"Q: Why didn't the T-rex skeleton attack the museum visitors? A: Because she had no guts!"
3537,"Q: What do you get when you put a bomb  and a dinosaur together? A: Dino-mite."
3538,"Q: What do you call a Blind Dinosaur? A: Do-ya-think-he-saurus."
3539,"Q: What do you call a Blind Dinosaur's Dog? A: Do-ya-think-he-saurus-rex."
3540,"Q: What was the most flexiest dinosaur? A: Tyrannosaurus Flex."
3541,"Q: Why did the Apatosaurus devour the factory? A: Because she was a plant eater!"
3542,"Q: Why did the T-Rex eat  hamburgers? A: Because he is a meat eater!"
3543,"Why does a dinosaur have cracks between his toes? To carry his library card."
3544,"Why don't more dinosaurs join the police  force? They can't hide behind billboards."
3545,"Why did the dinosaur walk on two  legs? To give the ants a chance."
3546,"Why is it dangerous to go into the jungle  between two and four in the afternoon? That's when dinosaurs are jumping out of palm trees."
3547,"Why does a dinosaur climb a tree? To get in his nest."
3548,"Why don't dinosaurs take ballet lessons? They outgrew their leotards."
3549,"Why do dinosaurs climb trees? There's nothing else to climb in the jungle."
3550,"How can you tell a male dinosaur from a female dinosaur? Ask it a question. If he answers it's a male; if she answers it's female."
3551,"How can you tell if a dinosaur is visiting your house? His tricycle will be parked outside."
3552,"Why do dinosaurs wear glasses? To make sure they don't step on other dinosaurs."
3553,"What's red on the outside and green on the inside? A dinosaur wearing red pajamas."
3554,"What are prehistoric monsters called when they sleep ? A dinosnore !"
3555,"What followed the dinosaur ? It's tail !"
3556,"What did you call a dinosaur that keeps you awake at night ? Bronto-snore-us !"
3557,"Q: What dinosaur would you find in a rodeo?  A: Bronco-saurus!"
3558,"Q: What dinosaur can't stay out in the rain?  A: Stegosaur-rust!"
3559,"Q: What dinosaur loves pancakes? A: A tri-syrup-tops."
3560,"What would you get if you crossed a dinosaur  with a pig? Jurassic pork!"
3561,"Why is air a lot like sex? Because it's no big deal unless you're not getting any."
3562,"What did the egg say to the boiling water? ""How can you expect me to get hard so fast? I just got laid a minute  ago."""
3563,"Why did Frosty the Snowman pull down his pants?  He heard the snow blower coming."
3564,"What is it when a man talks dirty to a woman? Sexual harassment."
3565,"What is it when a woman talks dirty to a man? $3.99 a minute."
3566,"What are three words you dread the most while  making love? ""Honey I'm home."""
3567,"Why is it called a Wonder Bra? When she takes it off you wonder where her tits went."
3568,"Why don't women blink during foreplay? They don't have time."
3569,"What's the difference between a rooster and a  hooker? a rooster says cocka-doodle-doo a hooker says any cock will do."
3570,"Why did the former porn actor get fired from his job as a gas station attendant? Right before the tanks were full he would pull out the nozzle and spray gas all over the car."
3571,"What is the difference between a frog and a horny toad? One says ribbit ribbit the other one says rub-it rub-it!"
3572,"What do a pizza delivery man and a gynecologist have in common? They can both smell it but they can't eat it."
3573,"What is the difference between a drug pusher and a prostitute? A prostitute can wash her crack and sell it again."
3574,"Why did the condom cross the road? Because it was pissed off."
3575,"What does KFC and a woman have in common? Once you're done with the breasts and the thighs there's still a  greasy box to put your bone in."
3576,"What did the egg say to the boiling water? ""It might take me a while to get hard I just got layed last  night."""
3577,"What happens if you put the Energizer Bunny's batteries in backwards? He keeps coming and coming and coming..."
3578,"How did Dairy Queen get pregnant? Burger King didn't cover his Whopper."
3579,"What's organic dental floss? Pubic hair!"
3580,"What's long hard and has semen in it? A submarine!"
3581,"What's so bad about being a dick? Your closest mates are 2 nuts and an ass hole your master covers you in a plastic bag And every time you get excited you spew."
3582,"What are the two greatest lies? ""The check is in the mail"" and ""I promise I won't cum in your mouth."""
3583,"What's the difference between a penis and a bonus? Your wife will always blow your bonus!"
3584,"Why are electric trains like a mother's breasts? They were both designed for the kids but it's the fathers who are always playing with them."
3585,"What did the banana say to the vibrator? ""I don't know why you're shaking...she's gonna EAT me!"""
3586,"What did Adam say to Eve? Stand back I don't know how big this thing gets!"
3587,"What did the hurricane say to the coconut tree? Hold unto your nuts-This is no ordinary Blow Job!"
3588,"Why do men masturbate? It's sex with someone they love."
3589,"Why were men given larger brains than dogs? So they wouldn't hump women's legs at cocktail parties."
3590,"How many men does it take to put the toilet seat down? Nobody knows it hasn't happened yet."
3591,"How do you know you're leading a sad life? When a nymphomaniac tells you ""Let's just be friends."""
3592,"Are birth control pills deductible? Only if they don't work."
3593,"What did one saggy boob say to the other  saggy boob? If we don't get some support soon people are going to think we're nuts."
3594,"Why don't bunnies make noise when they make love? Because they have cotton balls."
3595,"What do you get when you cross an Owl and a Rooster? A cock that stays up all night."
3596,"A father mother and son were going to Europe  and were going to visit the nude beaches while they were there. They  didn't want the son to get a distorted view of beauty so they told him that the men with really big dicks were really really dumb and that the woman with really big tits were really really dumb. When they got to the beach they split up. Later the mother saw the son and asked where his dad was. The boy said ""Well the last time I saw him he was talking to this really really really dumb blond and the longer they talked the dumber he got."""
3597,"One day a man was sleeping and the neighbor's  little girl entered his house woke him up and said ""What is that  between your legs?"" He replied that is ""my bird."" He went back to sleep. She came back later and said ""What's that furry stuff around your bird?"" He replied that's ""my nest."" So he went back to sleep. She came back later. ""What's those two things under it?"" He said those are ""the eggs."" She said ""Okay can I play with your birdand he said ""ok."" When he woke up later he noticed that he was in the hospital. He saw the little girl and asked ""what happened?"" She said ""When I was playing with your bird he spit in my eye so I chopped off his head burnt down his nest and busted his eggs!"""
3598,"A Deaf mute walks into pharmacy to buy condoms. He has difficulty communicating with the pharmacist and cannot see condoms on the shelf. Frustrated the deaf-mute finally unzips his pants places his dick on the counter and puts down a five dollar bill next to it. The pharmacist unzips his pants does the same as the deaf- mute and then picks up both bills and stuffs them in  his pocket. Exasperated the deaf mute begins to curse the pharmacist  wildly in sign language. ""Look"" the pharmacist says ""if you can't  afford to lose you shouldn't bet."""
3599,"A truck driver was pulled over by a State Trooper. The patrolman told him to get out of the truck and noticed that the driver appeared to be putting something in his mouth as he stepped out of the cab. Figuring that the driver was putting away  his pep pills the patrolman asked ""Did I just see you swallow  something?"" ""Yep that was my birth control pill."" said the driver. ""Birth  control pill?"" asked the patrolman. ""Yep when I saw your light I  knew I was fucked."""
3600,"A guy went out on the golf course took a  high-speed ball right in the crotch. Writhing in agony he fell to the ground. When he finally got himself to the doctor he said ""How bad is it doc? I'm getting married next week and my fiancee is still a virgin in every way."" The doc said ""I'll have to put your penis in a splint to let it heal and keep it straight. It should be okay by next week."" So he took four tongue depressors and formed a neat little 4-sided bandage and wired it all together; an impressive work of art. The guy mentioned none of this to his girl. They got married and on the honeymoon night in their hotel room she rips open her blouse to reveal a gorgeous set of breasts. This was the first time he saw them and she saidYou'll be the first; no one has ever touched them before."" He tore off his pants and said ""Look at this. It's still in the crate!"""
3601,"At school Little Johnny was told by a classmate  that most adults are hiding at least one dark secret and that this  makes it very easy to blackmail them by saying ""I know the whole truth."" Little Johnny decides to go home and try it out. He goes home and as he is greeted by his mother he says ""I know the whole truth."" His mother quickly hands him $20 and says ""Just don't tell your father."" Quite pleased the boy waits for his father to get home from work and greets him with ""I know the whole truth."" The father promptly hands him $40 and says ""Please don't say a word to your mother."" Very pleased the boy is on his way to school the next day when he sees the mailman at his front door. The boy greets him by saying ""I know the whole truth."" The mailman immediately drops the mail opens his arms and says ""Then come give your real father a big hug."""
3602,"One day little Mikey comes home from kindergarten for lunch. Not finding his mother in the kitchen or the living room he heads upstairs to check her bedroom. He opens the door and what does he see but his father who had also come home for lunch stripped naked on top of his mother also naked heavily into the act of lovemaking. Not wanting to traumatize the boy the parents continue as if nothing was wrong. Mikey watches and after a  couple of minutes asks ""Daddy can I climb on and have a horsy  ride?"" ""Of course Son we're a family."" So Mikey climbs on and after a  few more minutes his mother starts moaning and writhing wildly. ""Hang on Dad!"" cries Mikey ""this is where me and the mailman usually fall off!"""
3603,"One morning while making breakfast a man walked up to his wife and pinched her on her butt and said ""You know if you firmed this up we could get rid of your girdle."" While this was on the edge of intolerable she thought herself better and replied with silence. The next morning the man woke his wife with a pinch on the breast and said ""You know if you firmed these up we could get rid of your bra."" This was beyond a silent response so she rolled over and grabbed him by the penis. With a death grip in place she said ""You know if you firmed this up we could get rid of the postman the gardener the poolman and your brother."
3604,"One night as a couple lay down for bed the husband gently taps his wife on the shoulder and starts rubbing her arm. The wife turns over and says ""I'm sorry honey I've got a gynecologist appointment tomorrow and I want to stay fresh."" The husband rejected turns over and tries to sleep. A few minutes later he rolls back over and taps his wife again. This time he whispers in her ear ""Do you have a dentist appointment tomorrow too?"""
3605,"An eighty year old couple decide to try for a child. They visit the doctor who asks the old geezer to produce a sperm sample in a bottle. After two weeks the couple return and the  bottle is empty. ""What's the problem?"" asks the doctor. ""Well""  says the old man ""First I tried it with my right hand then my left.  Then my wife tried it with her right hand then her left. Then she tried it with her teeth in and with her teeth out and we still can't get the lid off the bloody bottle."""
3606,"A woman walks into her accountant's office and tells him that she needs to file her taxes. The accountant says ""Before we begin I'll need to ask a few questions."" He gets her name  address social security number etc. and then asks ""What is your  occupation?"" The woman replies ""I'm a whore."" The accountant balks and  says ""No no no. That will never work. That is much too crass. Let's  try to rephrase that."" The woman ""OK I'm a prostitute."". ""No  that is still too crude. Try again."" They both think for a minute then the woman states ""I'm a chicken farmer."" The accountant asks  ""What does chicken farming have to do with being a whore or a  prostitute?"". ""Well I raised over 5000 cocks last year."""
3607,"The kindergarten class had a homework assignment to find out about something exciting and relate it to the class the next day. When the time came for the little kids to give their reports the teacher was calling on them one at a time. She was reluctant to call upon little Johnnie knowing that he sometimes could be a bit crude. But eventually his turn came. Little Johnnie  walked up to the front of the class and with a piece of chalk made a  small white dot on the blackboard then sat back down. Well the teacher couldn't figure out what Johnnie had in mind for his report so she asked him just what that was. ""It's a period"" reported Johnnie. ""Well I can see that"" she said ""but what is so exciting about a period."" ""Damned if I know"" said Johnnie ""but this morning my sister said she missed one. Then Daddy had a heart attack Mommy fainted and the man next door shot himself."""
3608,"Two teenagers wander off to the bushes  during a softball game on the outskirts of town and start necking. After a while the boy stops. ""You know we've been doing this for a few  weeks now and I think it's time we went all the way"" he pleads.  ""Well maybe"" she says ""But I'm a virgin and I heard it hurts. Besides  all those people at the field may hear us."" The boy stops and says  ""Hmmm well then if it hurts start making cow sounds and I'll stop. But if it feels good start singing. That way no one will ever guess what we're really doing."" The girl agrees so they quickly take off their clothes and get down to business. Ten minutes later people watching the game hear sounds echoing through the quiet countryside so loudly that the teams stop playing. ""Moooo ..... Moooooo ...... Moooooooon River .......!"""
3609,"A girl brings a guy home one night. They get into her apartment and immediately she suggests that they do ""69"". ""What the hell is that?"" asks the guy. Realizing he's inexperienced she tries to explain""I put my head between your legs and you put your head between mine."" Still not knowing what she's talking about but not wanting to ruin the moment he agrees to try it. The second they get in to the position she lets go a rip-roaring fart. ""What was that for?"" he asks. ""Oops! Sorry lets try it again."" she says. So they get into position again and once more she lets one loose. The guy gets up and starts to put his coat on. ""Wait where are you going?"" she asks. The guy says "" If you think I'm  sticking around for 67 more of those you're crazy!"
3610,"One day there were two boys playing by a stream. One of the young boys saw a bush and went over to it and the other boy couldn't figure out why his friend was at the bush so long. The other boy went over to the bush and looked. The two boys were looking at a woman bathing naked in the steam. All of a sudden the second boy took off running. The first boy couldn't understand why he ran away so he took off after his friend. Finally he caught  up to him and asked why he ran away. The boy said to his friend ""My  mom told me if I ever saw a naked lady I would turn to stone and I felt something getting hard so I ran."""
3611,"A man walked into an appliance store and asked  the price of a 25"" remote controlled color television set. ""One  dollar"" the clerk replied. ""You've got to be kidding."" ""Look Mac"" the clerk said ""do you want it or not?"" Of course the customer gave him a dollar. On the way out with his incredible bargain the suctomer saw a big frost-free refrigerator with automatic ice maker. ""How much for that?"" he asked the clerk. ""Fifty cents"" came the reply. The customer forked over the half dollar saying ""What the heck is going on here?"" ""Nothing is goining on here"" the clerk snapped. ""But my boss is at my house with my wife. And what he's doing to her I'm doing to his business."""
3612,"Winnie-the-Pooh is eating a roll. Piglet arrives. - Give me some roll Winnie! - It's not a roll it's a bun. - Give me some bun Winnie! - It's not a bun it's a bap. - Give me some bap Winnie! - Get lost you pig! Stop being such a pain in the neck! You can't even make up your mind!"
3613,"Winnie and Piglet sit on the bank of the river  and smoke dope. A crocodile comes out of the river: - Hey pals let me have a whiff. - Get lost oh green one! - Come on guys just one! - Go %@~# yourself! So what would you do? Well the crocodile swallows Piglet and sits in his place. Winnie inhaling is holding the butt out to Piglet and suddenly sees a  crocodile. - W-ell it seems enough for you pig!"
3614,"An American tourist went into a restaurant in a Spanish provincial city for dinner and asked to be served the specialty of the house. When the dish arrived he asked what kind of meat it contained. ""Senor these are the cojones"" the waiter replied. ""The what you say?"" exclaimed the tourist. ""They are the testicles of the bull killed in the ring today""  explained the waiter. The tourist gulped but tasted the dish anyway and found it delicious. Returning the following evening he asked for the same dish. After he finished the meal the tourist commented to the waiter: ""Today's cojones are much saltier and smaller than the ones I had yesterday."" ""True senor"" agreed the waiter. ""You see the bull he does not always lose."""
3615,"A couple just got married and when the husband went back to his house he found that his bride had disappeared. He got very worried and gathered up all his friends to search for his wife with no success. Two days after his wife disappeared the man returned home to find her in the kitchen. He asked her what she has been up to and why she hasnt been home for so long. She replied: ""These four men kidnapped me and had wild sex with me for a week."" The husband answered: ""But it's only been two days what do u mean a week?"" ""I am only here to get something to eat."""
3616,"A man goes to the doctor and says ""Doc you  have to help me!"" The doctor asks ""What's your problem?"" The guy says ""Every morning I wake up with my 'morning  flagpole'...give the wife a quick one and then go to work. On the way to work I  carpool with the next door neighbor's wife who gives me a blow job during the ride to work. Once I get there I do some work and then at morning tea time I go into the photocopy room and crank one out with one of the young office girls. At lunch I take my secretary out to a hotel and give her a good boning. For afternoon tea I give the boss's wife a good servicing. Then I go home and slip the maid a few inches. Then at night I give the wife another screw......."" ""So...????"" asked the doctor. ""What's your problem???"" The guy says ""Well it hurts when I masturbate!"""
3617,"On the first day of college the Dean addressed the students pointing out some of the rules saying ""The female dormitory will be out-of-bounds for all male students and the male dormitory to the female students. Anyone caught breaking this rule once will be fined $50."" He continued ""Anyone caught breaking this rule a second time will be fined $150. Being caught a third time will incur a hefty fine of $400. Are there any questions?"" At this point a male student in the crowd inquired ""How much for a season pass?"""
3618,"The president got off the helicopter in  front of the White House with a baby hog under each arm. The Marine guard snapped to attention saluted and said ""Nice pigs sir"". The president replied ""These are not pigs these are authentic Arkansas Razorback hogs. I got one for Hillary and I got one for Chelsea."" The Marine again snapped to attention saluted and replied ""Nice trade sir."""
3619,"A man wakes up early one morning and decides to go Bear hunting. He tells his wife ""You've got three choices; you can go Bear hunting with me I'll do you anally or you can give me a blowjob. I'm gonna load up the truck and get the dog out.  Make up your mind before I get back. ""The man returns twenty minutes later and says ""Well what's it gonna be? ""She say's ""There's no way I'm going Bear hunting and you're not doing my ass so I guess it's a blowjob. ""A couple minutes later she starts choking and spitting and says ""Jesus you taste like shit.""""Oh yeah"" he replies ""The dog didn't want to go Bear hunting' either."""
3620,"Three guys are drinking in a bar when a drunk comes in staggers up to them and points at the guy in the middle shouting ""Your mom's the best sex in town!"" Everyone expects a fight but the guy ignores him so the drunk wanders off and bellies up to the bar at the far end. Ten minutes later the drunk  comes back points at the same guy and says ""I just did your mom and it was sw-e-et!"" Again the guy refuses to take the bait and the drunk goes back to the far end of the bar. Ten minutes later he comes back and announces ""Your mom liked it!"" Finally the guy interrupts. ""Go home Dad you're drunk!"""
3621,"A man goes skydiving for the first time. After  listening to the instructor for what seems like days he is ready to go. Excited he jumps out of the airplane. About five seconds later he pulls the ripcord. Nothing happens. He tries again. Still nothing. He starts to panic but remembers his back-up chute. He  pulls that cord. Nothing happens. He frantically begins pulling both cords but to no avail. Suddenly he looks down and he can't believe his eyes. Another man is in the air with him but this guy is going *up*! Just as the other guy passes by  the skydiver - by this time scared out of his wits - yells ""Hey do you  know anything about skydiving?"" The other guy yells back ""Fuck no! Do you know anything about lighting gas stoves?"""
3622,"One day a teacher was asking her class to use absolutely in a sentence. So Janet raised her hand and said the sky is absolutely blue the teacher said no it is not sometimes is black or has different colors. Another little boy raised his hand and said ""the leaves on the trees are absolutely green"" the teacher said no they could be different colors at different times of the year. Little Johnny raised his hand and asked if there where lumps in farts the teachers said no I don't believe so. And Little Johnny said "" well then I absolutely just shit in my pants!!!!"""
3623,"A murderer imprisoned for life broke free after 15 years and was on the run. He broke into a house and tied up the young couple he found in the bedroom; the man to a chair on one side of the room and his wife to the bed. The helpless husband watched him get on the bed straddle his wife and start to nuzzle her neck. His wife started to move her head violently at which the man got up and left the room. The husband squirmed the chair across the room to his young wife and hissed ""Darling I saw him kissing you. He probably hasn't seen a woman in years. Please cooperate. If he wants to have sex just go along with it and even pretend you like it. Whatever you do don't fight him or make him mad. Our lives may depend on it!"" ""Darling"" the wife said spitting out her gag. ""I'm so relieved you feel that way. He wasn't kissing me he was whispering to me. He told me he thinks you're really cute and  asked if we kept the Vaseline in the bathroom."""
3624,"A man meets a gorgeous woman in a bar. They talk they connect they end up leaving together. They get back to her place and as she shows him around her apartment he notices that her bedroom is completely packed with teddy bears. Hundreds of small bears on a shelf all the way along the floor medium sized ones on a shelf a little higher and huge bears on the top shelf along the wall. The man is kind of surprised that this woman would have a collection of teddy bears especially one that's so extensive but he decides not to mention this to her. He turns to her... they kiss... and then they rip each others clothes off and make love. After an intense night of passion as they are lying there together in the afterglow the man rolls over and asks smiling  ""Well how was it?"" The woman says ""You can have any prize"
3625,"A salesman was testifying in his divorce proceedings against his wife. ""Please describe"" said his attorney ""the incident that first caused you to entertain suspicions as to your wife's fidelity."" ""Well I'm pretty much on the road all week"" the man testified. ""So naturally when I am home I'm attentive to the wife."" ""One Sunday morning"" he continued ""we were in the midst of some pretty heavy love-making when the old lady in the apartment next door pounded on the wall and yelled 'Can't you at least stop all that racket on the weekends?'"
3626,"Joan the town gossip and supervisor of the  town's morals publicly accused her neighbor George of being an alcoholic because she saw his pickup truck parked outside the town's only bar. George stared at her for a moment and said nothing. Later that evening he parked his pickup truck in front of her house and left it there all night."
3627,"Because of a bad case of hemorrhoids a gay bottom goes to his doctor. The physician prescribes suppositories but when it comes time to use them the young man is afraid he will do it wrong. So he goes into the bathroom and bends over and looks through his legs into the mirror to line up the target. All of a sudden his penis becomes stiff blocking his view. ""Oh stop it"" the young man scolds his organ ""it's only me."""
3628,"Paul was ambling through a crowded street fair when he decided to stop and sit at a Palm Reader's table. Said the mysterious old woman ""For fifteen dollars I can read your love line and tell your romantic future."" Paul readily agreed and the reader took one look at his open palm and said ""I can see that you have no girlfriend."" ""That's true"" said Paul. ""Oh my goodness you are extremely lonely aren't you?"" ""Yes"" Paul shamefully admitted. ""That's amazing. Can you tell all of this from my love line?"" ""Love line? No from the calluses and blisters."""
3629,"An old man and his wife lived deep in the hills and seldom saw many people. One day a peddler came by to sell his goods and asked the man if he or his wife wanted to buy something. ""Well my wife ain't home she's gone down to the creek to wash clothes but lemma see what you got"" said the man. The  peddler showed him pots and pans tools and gadgets but the old man wasn't interested. Then the man spotted a mirror and said ""What's that?"" Before the peddler could tell him it was a mirror the old man picked it up and said ""My God how'd you get a picture of my Pappy?"" The old man was so happy he traded his wife's  best pitcher for it. The peddler left before the wife came back and spoiled his sale. The old man was worried that the wife would be mad at him for trading her best pitcher so he hid it in the barn behind some boxes of junk. He would go out to the barn 2 or 3  times a day to look at the ""picture"" and eventually the wife got suspicious. One day she got fed up and after he retired for the night she went out to the barn. She saw the mirror behind the boxes picked it up and said  ""so this is the hussy he's been foolin' around with!"""
3630,"As a hooker was dressing she turned to her customer and asked ""Have you just gotten out of prison?"" ""Yeah"" the guy replied. ""How did you guess? Is it because I wanted to have sex from the rear?"" ""Partly."" She said. ""But more because when we finished you ran around in front of me bent over and shouted 'YOUR TURN.'"""
3631,"A little boy returning home from his first day at school said to his mother ""Mom what's sex?"" His mother who believed in all the most modern educational theories gave him a detailed explanation covering all aspects of the  tricky subject. When she had finished the little lad produced an enrollment form which he had brought home from school and said ""Yes but how am I going to get all that into this one little square?"""
3632,"Once upon a time a guy was sitting at a bar. He was throwing money around giving the barman hundred dollar tips and buying drinks for everyone. He was surrounded by a crowd of adoring women. The barman liked the tips but he was kind of curious about a little man that would jump from the rich guy's pocket. The little man would run up and down the bar kicking over the bowls of peanuts and giving people the finger. Then the little guy would jump back into the man's jacket for a while. The barman went over and asked the guy what was up. So the rich guy says ""Well let me tell you a little story. I was walking along a beach one day and I come across this lamp. I rub it and a genie popped out. I got three wishes so my first wish was to be fabulously wealthy.  Then I wished for a harem. You can see I got both."" The barman asks ""So what about that little guy in your jacket?"" ""Oh tha t"" mumbles the rich guy. ""That's the twelve-inch prick I wished for."""
3633,"The Smith's were proud of their family tradition. Their ancestors had come to America on the Mayflower. They had included Senators and Wall Street wizards. They decided to compile a family history a legacy for their children and grandchildren. They hired a fine author. Only one problem arose -- how to handle that great-uncle George who was executed in the electric chair. The author said he could handle the story tactfully. The book appeared. It said ""Great-uncle George occupied a chair of applied electronics at an important government institution was attached to his position by the strongest of ties and his death came as a great shock."""
3634,"A woman checked in at the pearly gates and  asked to join her former husband Walter Smith. Saint Peter said ""We have five million Walter Smiths. Give us a little clue."" The woman said ""My Walter is bald and has blue eyes and he said that  if I ever slept with another man he'd turn over in his grave."" Saint Peter motioned an angel forward. ""Take her to Turning  Walter!"""
3635,"Three Friends an Italian a German and a Greek they decided to bet it's other 100 euros who is going to make their wives scream more from sex. So they all go home to have sex with their wives so they make them scream. The next day the meet. The Italian says ""I made love to my wife for 2 hours and she was  screaming for at least 1 1/2 hours."" The German says ""That's nothing I start licking my wife for two hours and she was screaming the whole time and half hour after that."" The Greek says "" That's nothing I made love to my wife for ten  minutes I came a couple times I wiped my Dick in the curtain and she still  screaming."""
3636,"Bill Clinton and his driver were cruising along a country road one night when all of a sudden they hit a pig killing it instantly. Bill told his driver to go up to the farmhouse and explain to the owners what had happened. About one hour later Bill sees his driver staggering back to the car with a bottle of wine in one hand a cigar in the other and his clothes all ripped and torn. ""What happened to you?"" asked Bill. ""Well the Farmer gave me the wine his wife gave me the cigar and his 19-year-old daughter made mad passionate love to me."" ""My God what did you tell them?"" asks Clinton. The driver replies ""I'm Bill Clinton's driver and I just killed the pig."""
3637,"A husband and wife love to golf together but neither of them are playing like they want to so they decide to take private lessons.The husband has his lesson first. After the pro sees his swing he says ""No no no"" you're gripping the club way too hard!"" ""Well what should I do?"" asks the man. ""Hold the club gently"" the pro replied ""just like you'd hold your wife's breast.""The man takes the advice takes a swing and  WOW! He hits the ball 250 yds. straight up the fairway.The man goes  back to his wife with the good news and the wife can't wait for her  lesson.The next day the wife goes for her lesson. The pro watches her swing and says ""No no no you're gripping the club way too hard."" ""What can I do?"" asks the wife.""Hold the club gently just like you'd hold your husband's penis."" The wife listens carefully to the pro's advice takes a swing and THUMP. The  ball goes straight down the fairway . . . about 15 ft. ""That was great""the pro says. ""Now take the club out of your mouth and  swing the club like you're supposed to!"" says the pro."
3638,"Two deaf people get married. During the first week of marriage they find that they are unable to communicate in the bedroom when they turn off the lights because they can't see each other using sign language. After several nights of fumbling around and misunderstandings the wife decides to find a solution. ""Honey"" she signs ""Why don't we agree on some simple signals? For instance at night if you want to have sex with me  reach over and squeeze my left breast one time. If you don't want to  have sex reach over and squeeze my right breast one time."" The husband thinks this is a great idea and signs back to his wife ""Great idea Now if you want to have sex with ME reach over and pull on my penis one time. If you don't want to have sex reach over and pull on my penis......fifty times"""
3639,"Two old men were sat on a bench outside a nursing home having a chat. ""How are you Richard?"" asked George. ""I'm not feeling too good today I'm utterly exhausted"" replied Richard. ""I've pulled a muscle and it's killing me."" ""I'm surprised that a pulled muscle makes you feel so tired"" said George.  Richard yawned and said ""Well it does if you pull it a hundred times in one night."""
3640,"My wife rushed into the supermarket to pick up a few items. She headed for the express line where the clerk was talking on the phone with his back turned to her. ""Excuse me"" she said ""I'm in a hurry. Could you check me out  please?"" The clerk turned stared at her for a second looked her up and down smiled and said ""Not bad."""
3641,"An old man in a nursing home awoke one day and trundled down the hallway to the community breakfast room looking rather forlorn. Ms. Smith a nurse met him in the hallway. She greeted him smilingly and asked how he was this day. Mr. Jones allowed that not all was well; in fact his penis had died during the night. Ms. Smith knew that Mr. Jones was occasionally a little off mentally so she merely replied that she was sorry to hear the bad news and went on her way. The next morning Mr. Jones was on his way to breakfast again but on this day he was dressed in a coat and tie and his penis was hanging out of his pants. Sure enough he met Ms. Smith whereupon -- although somewhat startled -- she calmly reminded him that the day before he had told her his penis had died and asked why it was hanging out of his pants. Mr. Jones replied simply ""Today is the viewing."""
3642,"A knight and his men returned to their castle after a hard day of fighting. ""How are we faring?"" asked the king. ""Sire!"" replied the knight ""I have been robbing and pillaging on your behalf all day burning the towns of your enemies to the west."" ""What?"" shrieked the king ""I don't have any enemies to the  west!"" ""Oh!"" said the knight ""Well you do now."""
3643,"While away at a convention an executive happened to meet a young woman who was pretty and intelligent. When he persuaded her to disrobe in his hotel room he found out she had a superb body as well. Unfortunately the executive  found himself unable to perform. On his first night home the executive walked from the shower into the bedroom to find his wife covered in a rumpled bathrobe her hair curled her face creamed munching candy loudly while she pored through a movie magazine. Then without warning he felt the onset of a magnificent erection. Looking down at this he snarled ""Why you ungrateful mixed-up son of  a bitch. Now I know why they call you a prick!"""
3644,"During a funeral for a woman who had henpecked her husband drove her kids half nuts scrapped with the neighbors at the slightest opportunity and even made neurotics of their cat and dog with her explosive temper. As the casket was lowered into the grave a violent thunderstorm broke and the pastor's benediction was drowned out by a blinding flash of lightning followed by terrific thunder. ""Well at least we know she got there all right"" commented her husband"
3645,"Harry approached a prostitute and asked ""How much for a blow job ?"". ""Hundred Bucks"". ""OK"" he said and began to jerk off. ""What the hell are you doing that for?"" ""For hundred bucks you don't think I'm going to give you the easy one do you ?"""
3646,"Saint Peter was manning the Pearly Gates when  forty people from New York City showed up. Never having seen anyone from the Big Apple at heaven's door Saint Peter said he would have to check with God. After hearing the news God instructed him to admit the ten most virtuous people from the group. A few minutes later Saint Peter returned to God breathless and said ""They're gone!"" ""What? All of the New Yorkers are gone?"" asked God. ""No!"" replied Saint Peter. ""The Pearly Gates!"""
3647,"Little Johnny walks into school one day to find  a substitute in place of his regular teacher. She says ""Hello class I'm Mrs. Prussy. When you say my name class remember it has an ""r"" after the first letter."" The entire class says ""Hello Mrs. Prussy."" A few days later the regular teacher is still sick when Little Johnny gets to his desk the teacher asks what her name is. Johnny thinks hard and the says to the teacher ""I remember it has an ""r"" after the first letter."" ""That's right!"" she coaxed. Then after a few seconds Little Johnny says ""Mrs. Crunt?"""
3648,"""Ever since we got married my wife has tried to change me. She got me to stop drinking smoking and running around until all hours of the night. She taught me how to dress well enjoy the fine arts gourmet cooking classical music even how to invest in the stock market."" ""Sounds like you may be bitter because she changed you so drastically"" remarked his friend. ""I'm not bitter. Now that I'm so improved she just isn't good enough for me."""
3649,"Two elderly gentlemen Sam and Harry were having breakfast. Sam said to Harry ""Harry why do you have a suppository in your ear?"" Harry took the suppository out looked it over and said ""Sam I'm really glad you saw this thing now I think I know where my hearing aid is."""
